0 1 0 0 0 0 0 0.333333 -0.304348 1 0.79 0.864 0.06 0.114286 0.319182
0 1 0 0 0 0 0 0.25 -0.217391 1 0.802 0.888 0.225283 0.19 0.325343
0 1 0 0 0 0 0 0.166667 -0.130435 1 0.835 0.836 0.380472 0.259286 0.340193
0 1 0 0 0 0 0 0.0833333 -0.0434783 1 0.871 0.716 0.600566 0.248571 0.354378
0 1 0 0 0 0 0 0 0.0434783 -1 0.899 0.608 0.708302 0.250357 0.359522
0 1 0 0 0 0 0 0.0833333 0.130435 -1 0.925 0.536 0.706887 0.131429 0.356857
0 1 0 0 0 0 0 0.166667 0.217391 -1 0.946 0.464 0.872642 0.116429 0.364493
0 1 0 0 0 0 0 0.25 0.304348 -1 0.956 0.424 0.565566 0.101786 0.374213
0 1 0 0 0 0 0 0.333333 0.391304 -1 0.983 0.388 0.843208 0.0789286 0.378976
0 1 0 0 0 0 0 0.416667 0.478261 -1 0.986 0.38 0.666792 0.196071 0.372669
0 1 0 0 0 0 0 0.5 0.565217 -1 0.985 0.388 0.441226 0.227143 0.355708
0 1 0 0 0 0 0 0.583333 0.652174 -1 0.977 0.368 0.206415 0.2575 0.347538
0 1 0 0 0 0 0 0.666667 0.73913 -1 0.961 0.4 0.0328302 0.171429 0.34092
0 1 0 0 0 0 0 0.75 0.826087 -1 0.944 0.42 0.00886792 0.151429 0.343662
0 1 0 0 0 0 0 0.833333 0.913043 -1 0.914 0.508 0.00896226 0.236786 0.347338
0 1 0 0 0 0 0 0.916667 1 -1 0.887 0.636 0.0090566 0.1525 0.323197
0 0 1 0 0 0 0 1 -1 1 0.868 0.712 0.00924528 0.170357 0.315305
0 0 1 0 0 0 0 0.916667 -0.913043 1 0.853 0.724 0.00924528 0.161429 0.307807
0 0 1 0 0 0 0 0.833333 -0.826087 1 0.841 0.74 0.00933962 0.248571 0.304629
0 0 1 0 0 0 0 0.75 -0.73913 1 0.832 0.748 0.00933962 0.142857 0.30069
0 0 1 0 0 0 0 0.666667 -0.652174 1 0.826 0.752 0.00943396 0.0735714 0.299776
0 0 1 0 0 0 0 0.583333 -0.565217 1 0.817 0.776 0.00943396 0.343929 0.300593
0 0 1 0 0 0 0 0.5 -0.478261 1 0.808 0.8 0.00943396 0.369643 0.298973
0 0 1 0 0 0 0 0.416667 -0.391304 1 0.801 0.82 0.00981132 0.180357 0.297408
0 0 1 0 0 0 0 0.333333 -0.304348 1 0.797 0.828 0.0512264 0.123571 0.287889
0 0 1 0 0 0 0 0.25 -0.217391 1 0.811 0.828 0.215377 0.190714 0.291579
0 0 1 0 0 0 0 0.166667 -0.130435 1 0.842 0.736 0.420472 0.275714 0.302082
0 0 1 0 0 0 0 0.0833333 -0.0434783 1 0.884 0.584 0.612547 0.095 0.323391
0 0 1 0 0 0 0 0 0.0434783 -1 0.924 0.492 0.770472 0.0892857 0.334052
0 0 1 0 0 0 0 0.0833333 0.130435 -1 0.941 0.428 0.868019 0.103929 0.339958
0 0 1 0 0 0 0 0.166667 0.217391 -1 0.966 0.368 0.914057 0.115714 0.340352
0 0 1 0 0 0 0 0.25 0.304348 -1 0.98 0.324 0.921415 0.182857 0.34623
0 0 1 0 0 0 0 0.333333 0.391304 -1 0.988 0.312 0.763962 0.205357 0.351672
0 0 1 0 0 0 0 0.416667 0.478261 -1 0.995 0.244 0.588113 0.1725 0.356255
0 0 1 0 0 0 0 0.5 0.565217 -1 0.992 0.3 0.318774 0.264286 0.351533
0 0 1 0 0 0 0 0.583333 0.652174 -1 0.975 0.372 0.17783 0.347857 0.342395
0 0 1 0 0 0 0 0.666667 0.73913 -1 0.953 0.424 0.0411321 0.28 0.345012
0 0 1 0 0 0 0 0.75 0.826087 -1 0.925 0.464 0.00896226 0.151786 0.363198
0 0 1 0 0 0 0 0.833333 0.913043 -1 0.906 0.5 0.0090566 0.191786 0.363815
0 0 1 0 0 0 0 0.916667 1 -1 0.88 0.564 0.00924528 0.181429 0.359377
0 0 0 1 0 0 0 1 -1 1 0.865 0.592 0.00924528 0.185714 0.346908
0 0 0 1 0 0 0 0.916667 -0.913043 1 0.859 0.616 0.00933962 0.1425 0.341564
0 0 0 1 0 0 0 0.833333 -0.826087 1 0.847 0.632 0.00943396 0.0885714 0.347172
0 0 0 1 0 0 0 0.75 -0.73913 1 0.835 0.632 0.00943396 0.0817857 0.346195
0 0 0 1 0 0 0 0.666667 -0.652174 1 0.828 0.648 0.00943396 0.0157143 0.342665
0 0 0 1 0 0 0 0.583333 -0.565217 1 0.833 0.656 0.0095283 0.00285714 0.339314
0 0 0 1 0 0 0 0.5 -0.478261 1 0.827 0.668 0.0095283 0.0285714 0.339764
0 0 0 1 0 0 0 0.416667 -0.391304 1 0.807 0.692 0.00981132 0.0357143 0.360519
0 0 0 1 0 0 0 0.333333 -0.304348 1 0.797 0.704 0.045283 0.0817857 0.424032
0 0 0 1 0 0 0 0.25 -0.217391 1 0.807 0.712 0.171132 0.172857 0.537902
0 0 0 1 0 0 0 0.166667 -0.130435 1 0.836 0.704 0.371698 0.156786 0.584238
0 0 0 1 0 0 0 0.0833333 -0.0434783 1 0.873 0.644 0.562736 0.149643 0.582487
0 0 0 1 0 0 0 0 0.0434783 -1 0.904 0.62 0.575189 0.0825 0.573944
0 0 0 1 0 0 0 0.0833333 0.130435 -1 0.926 0.576 0.764906 0.0696429 0.588143
0 0 0 1 0 0 0 0.166667 0.217391 -1 0.952 0.472 0.801792 0.160714 0.596153
0 0 0 1 0 0 0 0.25 0.304348 -1 0.962 0.432 0.748302 0.223214 0.616542
0 0 0 1 0 0 0 0.333333 0.391304 -1 0.975 0.4 0.717453 0.254643 0.611585
0 0 0 1 0 0 0 0.416667 0.478261 -1 0.96 0.42 0.252453 0.321429 0.593488
0 0 0 1 0 0 0 0.5 0.565217 -1 0.961 0.396 0.308585 0.290357 0.503183
0 0 0 1 0 0 0 0.583333 0.652174 -1 0.968 0.356 0.216509 0.351429 0.452437
0 0 0 1 0 0 0 0.666667 0.73913 -1 0.945 0.42 0.0385849 0.256786 0.436936
0 0 0 1 0 0 0 0.75 0.826087 -1 0.92 0.46 0.00886792 0.203929 0.444912
0 0 0 1 0 0 0 0.833333 0.913043 -1 0.898 0.472 0.00896226 0.195714 0.438591
0 0 0 1 0 0 0 0.916667 1 -1 0.879 0.464 0.0090566 0.181429 0.413308
0 0 0 0 1 0 0 1 -1 1 0.862 0.448 0.00924528 0.192857 0.382223
0 0 0 0 1 0 0 0.916667 -0.913043 1 0.849 0.468 0.00933962 0.126071 0.363884
0 0 0 0 1 0 0 0.833333 -0.826087 1 0.829 0.496 0.00943396 0.0892857 0.353423
0 0 0 0 1 0 0 0.75 -0.73913 1 0.825 0.48 0.0095283 0 0.349013
0 0 0 0 1 0 0 0.666667 -0.652174 1 0.82 0.488 0.00971698 0.08 0.346175
0 0 0 0 1 0 0 0.583333 -0.565217 1 0.814 0.508 0.00971698 0.0196429 0.341778
0 0 0 0 1 0 0 0.5 -0.478261 1 0.796 0.524 0.00971698 0.0375 0.342429
0 0 0 0 1 0 0 0.416667 -0.391304 1 0.769 0.512 0.01 0.0789286 0.36117
0 0 0 0 1 0 0 0.333333 -0.304348 1 0.766 0.504 0.0454717 0.085 0.418521
0 0 0 0 1 0 0 0.25 -0.217391 1 0.778 0.504 0.19717 0.146071 0.542132
0 0 0 0 1 0 0 0.166667 -0.130435 1 0.82 0.492 0.404434 0.120714 0.580161
0 0 0 0 1 0 0 0.0833333 -0.0434783 1 0.864 0.528 0.599623 0.138214 0.608829
0 0 0 0 1 0 0 0 0.0434783 -1 0.896 0.444 0.75934 0.173571 0.611488
0 0 0 0 1 0 0 0.0833333 0.130435 -1 0.921 0.384 0.851509 0.225357 0.599857
0 0 0 0 1 0 0 0.166667 0.217391 -1 0.94 0.364 0.898396 0.301786 0.604599
0 0 0 0 1 0 0 0.25 0.304348 -1 0.953 0.308 0.856038 0.391429 0.612076
0 0 0 0 1 0 0 0.333333 0.391304 -1 0.966 0.252 0.760283 0.366786 0.606801
0 0 0 0 1 0 0 0.416667 0.478261 -1 0.97 0.24 0.604245 0.42 0.590912
0 0 0 0 1 0 0 0.5 0.565217 -1 0.967 0.276 0.391981 0.344286 0.505405
0 0 0 0 1 0 0 0.583333 0.652174 -1 0.959 0.276 0.166604 0.337143 0.449682
0 0 0 0 1 0 0 0.666667 0.73913 -1 0.941 0.316 0.0334906 0.265714 0.439754
0 0 0 0 1 0 0 0.75 0.826087 -1 0.918 0.36 0.00886792 0.233214 0.454022
0 0 0 0 1 0 0 0.833333 0.913043 -1 0.893 0.412 0.00896226 0.282143 0.436542
0 0 0 0 1 0 0 0.916667 1 -1 0.884 0.44 0.0090566 0.3125 0.396187
0 0 0 0 0 1 0 1 -1 1 0.858 0.604 0.00924528 0.241429 0.378845
0 0 0 0 0 1 0 0.916667 -0.913043 1 0.841 0.66 0.00933962 0.160714 0.367221
0 0 0 0 0 1 0 0.833333 -0.826087 1 0.826 0.664 0.00933962 0.167143 0.357833
0 0 0 0 0 1 0 0.75 -0.73913 1 0.805 0.68 0.00943396 0.215 0.350079
0 0 0 0 0 1 0 0.666667 -0.652174 1 0.792 0.708 0.0095283 0.165714 0.345005
0 0 0 0 0 1 0 0.583333 -0.565217 1 0.783 0.736 0.00971698 0.201786 0.344915
0 0 0 0 0 1 0 0.5 -0.478261 1 0.779 0.756 0.00971698 0.195357 0.343772
0 0 0 0 0 1 0 0.416667 -0.391304 1 0.776 0.776 0.0100943 0.143929 0.367636
0 0 0 0 0 1 0 0.333333 -0.304348 1 0.774 0.78 0.0454717 0.136429 0.432595
0 0 0 0 0 1 0 0.25 -0.217391 1 0.784 0.796 0.190472 0.192857 0.541461
0 0 0 0 0 1 0 0.166667 -0.130435 1 0.808 0.788 0.364811 0.1625 0.581684
0 0 0 0 0 1 0 0.0833333 -0.0434783 1 0.842 0.744 0.463302 0.191786 0.607182
0 0 0 0 0 1 0 0 0.0434783 -1 0.868 0.644 0.526415 0.170714 0.614465
0 0 0 0 0 1 0 0.0833333 0.130435 -1 0.881 0.6 0.443962 0.189286 0.606808
0 0 0 0 0 1 0 0.166667 0.217391 -1 0.903 0.576 0.757547 0.1575 0.608137
0 0 0 0 0 1 0 0.25 0.304348 -1 0.92 0.524 0.441698 0.191429 0.622641
0 0 0 0 0 1 0 0.333333 0.391304 -1 0.908 0.56 0.223208 0.275714 0.613392
0 0 0 0 0 1 0 0.416667 0.478261 -1 0.821 0.712 0.0988679 0.174286 0.590649
0 0 0 0 0 1 0 0.5 0.565217 -1 0.82 0.696 0.0763208 0.218929 0.51066
0 0 0 0 0 1 0 0.583333 0.652174 -1 0.825 0.776 0.070566 0.223929 0.471946
0 0 0 0 0 1 0 0.666667 0.73913 -1 0.832 0.796 0.0215094 0.24 0.460696
0 0 0 0 0 1 0 0.75 0.826087 -1 0.825 0.776 0.00924528 0.236429 0.464061
0 0 0 0 0 1 0 0.833333 0.913043 -1 0.815 0.764 0.00924528 0.201786 0.448546
0 0 0 0 0 1 0 0.916667 1 -1 0.808 0.776 0.00924528 0.194286 0.416437
0 0 0 0 0 0 1 1 -1 1 0.801 0.784 0.00933962 0.175714 0.404889
0 0 0 0 0 0 1 0.916667 -0.913043 1 0.793 0.8 0.00933962 0.171071 0.379551
0 0 0 0 0 0 1 0.833333 -0.826087 1 0.781 0.82 0.00943396 0.180714 0.360852
0 0 0 0 0 0 1 0.75 -0.73913 1 0.783 0.82 0.00943396 0.137857 0.359287
0 0 0 0 0 0 1 0.666667 -0.652174 1 0.778 0.824 0.00943396 0.104286 0.3564
0 0 0 0 0 0 1 0.583333 -0.565217 1 0.772 0.816 0.00943396 0.140714 0.357106
0 0 0 0 0 0 1 0.5 -0.478261 1 0.77 0.808 0.00943396 0.133929 0.356165
0 0 0 0 0 0 1 0.416667 -0.391304 1 0.77 0.812 0.00971698 0.136071 0.384023
0 0 0 0 0 0 1 0.333333 -0.304348 1 0.77 0.812 0.0510377 0.127143 0.436341
0 0 0 0 0 0 1 0.25 -0.217391 1 0.789 0.84 0.210755 0.186429 0.564023
0 0 0 0 0 0 1 0.166667 -0.130435 1 0.825 0.788 0.39934 0.188929 0.614485
0 0 0 0 0 0 1 0.0833333 -0.0434783 1 0.851 0.68 0.455 0.236786 0.635933
0 0 0 0 0 0 1 0 0.0434783 -1 0.871 0.624 0.393774 0.226071 0.640329
0 0 0 0 0 0 1 0.0833333 0.130435 -1 0.896 0.568 0.659906 0.201786 0.624482
0 0 0 0 0 0 1 0.166667 0.217391 -1 0.908 0.532 0.461509 0.248571 0.633171
0 0 0 0 0 0 1 0.25 0.304348 -1 0.934 0.456 0.749245 0.243929 0.639748
0 0 0 0 0 0 1 0.333333 0.391304 -1 0.949 0.392 0.752925 0.2575 0.636203
0 0 0 0 0 0 1 0.416667 0.478261 -1 0.947 0.404 0.451321 0.305357 0.612748
0 0 0 0 0 0 1 0.5 0.565217 -1 0.933 0.476 0.223019 0.345714 0.532108
0 0 0 0 0 0 1 0.583333 0.652174 -1 0.883 0.588 0.1 0.365357 0.483404
0 0 0 0 0 0 1 0.666667 0.73913 -1 0.871 0.612 0.0383019 0.255357 0.472839
0 0 0 0 0 0 1 0.75 0.826087 -1 0.851 0.64 0.00896226 0.220357 0.450014
0 0 0 0 0 0 1 0.833333 0.913043 -1 0.837 0.648 0.00915094 0.216429 0.434319
0 0 0 0 0 0 1 0.916667 1 -1 0.822 0.684 0.00915094 0.195 0.415883
1 0 0 0 0 0 0 1 -1 1 0.812 0.712 0.00924528 0.168571 0.401677
1 0 0 0 0 0 0 0.916667 -0.913043 1 0.804 0.724 0.00933962 0.168214 0.384217
1 0 0 0 0 0 0 0.833333 -0.826087 1 0.797 0.748 0.00933962 0.234286 0.377772
1 0 0 0 0 0 0 0.75 -0.73913 1 0.788 0.764 0.00933962 0.104286 0.368972
1 0 0 0 0 0 0 0.666667 -0.652174 1 0.785 0.772 0.00943396 0.1625 0.369208
1 0 0 0 0 0 0 0.583333 -0.565217 1 0.778 0.78 0.00924528 0.0982143 0.366612
1 0 0 0 0 0 0 0.5 -0.478261 1 0.775 0.788 0.00943396 0.108929 0.368315
1 0 0 0 0 0 0 0.416667 -0.391304 1 0.767 0.8 0.00943396 0.110714 0.390489
1 0 0 0 0 0 0 0.333333 -0.304348 1 0.769 0.804 0.0454717 0.1275 0.451627
1 0 0 0 0 0 0 0.25 -0.217391 1 0.788 0.812 0.201792 0.143929 0.564923
1 0 0 0 0 0 0 0.166667 -0.130435 1 0.824 0.784 0.298962 0.216786 0.605977
1 0 0 0 0 0 0 0.0833333 -0.0434783 1 0.852 0.704 0.483113 0.246786 0.620121
1 0 0 0 0 0 0 0 0.0434783 -1 0.882 0.584 0.584906 0.257143 0.627016
1 0 0 0 0 0 0 0.0833333 0.130435 -1 0.893 0.568 0.369434 0.207857 0.615185
1 0 0 0 0 0 0 0.166667 0.217391 -1 0.921 0.496 0.692642 0.221786 0.621845
1 0 0 0 0 0 0 0.25 0.304348 -1 0.928 0.48 0.418679 0.258929 0.629273
1 0 0 0 0 0 0 0.333333 0.391304 -1 0.945 0.444 0.685283 0.241071 0.613724
1 0 0 0 0 0 0 0.416667 0.478261 -1 0.952 0.424 0.54717 0.347143 0.582258
1 0 0 0 0 0 0 0.5 0.565217 -1 0.926 0.472 0.142358 0.357857 0.472278
1 0 0 0 0 0 0 0.583333 0.652174 -1 0.91 0.5 0.0860377 0.361786 0.422308
1 0 0 0 0 0 0 0.666667 0.73913 -1 0.884 0.604 0.0457547 0.293929 0.400458
1 0 0 0 0 0 0 0.75 0.826087 -1 0.857 0.68 0.00886792 0.254643 0.401594
1 0 0 0 0 0 0 0.833333 0.913043 -1 0.844 0.7 0.00896226 0.190714 0.40104
1 0 0 0 0 0 0 0.916667 1 -1 0.832 0.736 0.00915094 0.218929 0.398922
0 1 0 0 0 0 0 1 -1 1 0.825 0.736 0.00915094 0.225357 0.388482
0 1 0 0 0 0 0 0.916667 -0.913043 1 0.817 0.756 0.00933962 0.190357 0.35757
0 1 0 0 0 0 0 0.833333 -0.826087 1 0.805 0.772 0.00933962 0.113571 0.353783
0 1 0 0 0 0 0 0.75 -0.73913 1 0.795 0.784 0.00933962 0.0925 0.353015
0 1 0 0 0 0 0 0.666667 -0.652174 1 0.786 0.804 0.00943396 0.112143 0.351817
0 1 0 0 0 0 0 0.583333 -0.565217 1 0.783 0.824 0.00943396 0.1675 0.352461
0 1 0 0 0 0 0 0.5 -0.478261 1 0.781 0.836 0.00943396 0.1925 0.352302
0 1 0 0 0 0 0 0.416667 -0.391304 1 0.777 0.828 0.0095283 0.138214 0.353035
0 1 0 0 0 0 0 0.333333 -0.304348 1 0.771 0.812 0.0362264 0.128929 0.345039
0 1 0 0 0 0 0 0.25 -0.217391 1 0.785 0.852 0.141038 0.168571 0.348224
0 1 0 0 0 0 0 0.166667 -0.130435 1 0.823 0.836 0.359717 0.261786 0.363552
0 1 0 0 0 0 0 0.0833333 -0.0434783 1 0.854 0.704 0.606981 0.330357 0.379558
0 1 0 0 0 0 0 0 0.0434783 -1 0.888 0.572 0.763962 0.333571 0.393501
0 1 0 0 0 0 0 0.0833333 0.130435 -1 0.916 0.48 0.856038 0.289643 0.395668
0 1 0 0 0 0 0 0.166667 0.217391 -1 0.936 0.428 0.822925 0.3 0.393854
0 1 0 0 0 0 0 0.25 0.304348 -1 0.949 0.392 0.836698 0.277143 0.393272
0 1 0 0 0 0 0 0.333333 0.391304 -1 0.957 0.364 0.61066 0.2425 0.398312
0 1 0 0 0 0 0 0.416667 0.478261 -1 0.967 0.308 0.60283 0.246429 0.397973
0 1 0 0 0 0 0 0.5 0.565217 -1 0.965 0.304 0.358774 0.2275 0.389028
0 1 0 0 0 0 0 0.583333 0.652174 -1 0.955 0.336 0.141038 0.215714 0.380686
0 1 0 0 0 0 0 0.666667 0.73913 -1 0.94 0.36 0.0213208 0.189643 0.372648
0 1 0 0 0 0 0 0.75 0.826087 -1 0.906 0.508 0.00877358 0.181786 0.377335
0 1 0 0 0 0 0 0.833333 0.913043 -1 0.888 0.5 0.00886792 0.247143 0.376297
0 1 0 0 0 0 0 0.916667 1 -1 0.873 0.54 0.00896226 0.311429 0.37854
0 0 1 0 0 0 0 1 -1 1 0.856 0.616 0.00896226 0.290357 0.376643
0 0 1 0 0 0 0 0.916667 -0.913043 1 0.842 0.656 0.00915094 0.2725 0.368855
0 0 1 0 0 0 0 0.833333 -0.826087 1 0.831 0.692 0.00915094 0.289286 0.359467
0 0 1 0 0 0 0 0.75 -0.73913 1 0.816 0.712 0.00924528 0.248214 0.35172
0 0 1 0 0 0 0 0.666667 -0.652174 1 0.809 0.72 0.00933962 0.111429 0.346223
0 0 1 0 0 0 0 0.583333 -0.565217 1 0.811 0.728 0.00933962 0.0592857 0.344534
0 0 1 0 0 0 0 0.5 -0.478261 1 0.803 0.736 0.00933962 0.0775 0.344707
0 0 1 0 0 0 0 0.416667 -0.391304 1 0.795 0.752 0.00933962 0.159286 0.343731
0 0 1 0 0 0 0 0.333333 -0.304348 1 0.791 0.712 0.0240566 0.200714 0.336752
0 0 1 0 0 0 0 0.25 -0.217391 1 0.789 0.628 0.172358 0.293571 0.337126
0 0 1 0 0 0 0 0.166667 -0.130435 1 0.801 0.66 0.222264 0.269643 0.345773
0 0 1 0 0 0 0 0.0833333 -0.0434783 1 0.82 0.668 0.436132 0.278929 0.359882
0 0 1 0 0 0 0 0 0.0434783 -1 0.856 0.632 0.719811 0.137143 0.366072
0 0 1 0 0 0 0 0.0833333 0.130435 -1 0.891 0.532 0.652075 0.0403571 0.373694
0 0 1 0 0 0 0 0.166667 0.217391 -1 0.911 0.492 0.648868 0.0828571 0.385636
0 0 1 0 0 0 0 0.25 0.304348 -1 0.914 0.5 0.524057 0.256429 0.399025
0 0 1 0 0 0 0 0.333333 0.391304 -1 0.894 0.536 0.479906 0.396071 0.398672
0 0 1 0 0 0 0 0.416667 0.478261 -1 0.876 0.452 0.305849 0.261429 0.396706
0 0 1 0 0 0 0 0.5 0.565217 -1 0.896 0.4 0.415943 0.210714 0.392386
0 0 1 0 0 0 0 0.583333 0.652174 -1 0.895 0.432 0.110849 0.25 0.398409
0 0 1 0 0 0 0 0.666667 0.73913 -1 0.83 0.464 0.0168868 0.175 0.404162
0 0 1 0 0 0 0 0.75 0.826087 -1 0.825 0.456 0.00924528 0.105 0.414748
0 0 1 0 0 0 0 0.833333 0.913043 -1 0.829 0.484 0.00933962 0.0528571 0.412899
0 0 1 0 0 0 0 0.916667 1 -1 0.82 0.544 0.00933962 0.07 0.402002
0 0 0 1 0 0 0 1 -1 1 0.805 0.612 0.00933962 0.136071 0.388675
0 0 0 1 0 0 0 0.916667 -0.913043 1 0.799 0.632 0.00933962 0.176071 0.36729
0 0 0 1 0 0 0 0.833333 -0.826087 1 0.805 0.66 0.00933962 0.166071 0.361142
0 0 0 1 0 0 0 0.75 -0.73913 1 0.797 0.672 0.00943396 0.156429 0.357646
0 0 0 1 0 0 0 0.666667 -0.652174 1 0.782 0.684 0.00943396 0.133214 0.355389
0 0 0 1 0 0 0 0.583333 -0.565217 1 0.772 0.712 0.0095283 0.157857 0.353118
0 0 0 1 0 0 0 0.5 -0.478261 1 0.761 0.74 0.0095283 0.157857 0.351443
0 0 0 1 0 0 0 0.416667 -0.391304 1 0.76 0.76 0.00981132 0.158571 0.376747
0 0 0 1 0 0 0 0.333333 -0.304348 1 0.763 0.764 0.0468868 0.149643 0.44532
0 0 0 1 0 0 0 0.25 -0.217391 1 0.786 0.76 0.226415 0.113214 0.555155
0 0 0 1 0 0 0 0.166667 -0.130435 1 0.824 0.768 0.278679 0.0382143 0.600792
0 0 0 1 0 0 0 0.0833333 -0.0434783 1 0.844 0.724 0.356038 0.0857143 0.623181
0 0 0 1 0 0 0 0 0.0434783 -1 0.863 0.66 0.406698 0.143929 0.630291
0 0 0 1 0 0 0 0.0833333 0.130435 -1 0.873 0.632 0.638302 0.275714 0.626414
0 0 0 1 0 0 0 0.166667 0.217391 -1 0.849 0.652 0.507547 0.262143 0.63306
0 0 0 1 0 0 0 0.25 0.304348 -1 0.792 0.74 0.138302 0.299286 0.643957
0 0 0 1 0 0 0 0.333333 0.391304 -1 0.783 0.696 0.154811 0.23 0.627653
0 0 0 1 0 0 0 0.416667 0.478261 -1 0.824 0.644 0.523679 0.3775 0.608649
0 0 0 1 0 0 0 0.5 0.565217 -1 0.846 0.62 0.415472 0.402857 0.527483
0 0 0 1 0 0 0 0.583333 0.652174 -1 0.839 0.62 0.0993396 0.3275 0.482338
0 0 0 1 0 0 0 0.666667 0.73913 -1 0.825 0.636 0.0166981 0.238571 0.444434
0 0 0 1 0 0 0 0.75 0.826087 -1 0.804 0.648 0.00924528 0.148214 0.425215
0 0 0 1 0 0 0 0.833333 0.913043 -1 0.792 0.672 0.00933962 0.144286 0.416825
0 0 0 1 0 0 0 0.916667 1 -1 0.783 0.684 0.00933962 0.124643 0.424253
0 0 0 0 1 0 0 1 -1 1 0.774 0.696 0.00943396 0.0446429 0.405242
0 0 0 0 1 0 0 0.916667 -0.913043 1 0.767 0.712 0.0095283 0.0714286 0.376532
0 0 0 0 1 0 0 0.833333 -0.826087 1 0.764 0.732 0.0095283 0.0985714 0.368003
0 0 0 0 1 0 0 0.75 -0.73913 1 0.76 0.74 0.0095283 0.0717857 0.359107
0 0 0 0 1 0 0 0.666667 -0.652174 1 0.757 0.744 0.0095283 0.115 0.351651
0 0 0 0 1 0 0 0.583333 -0.565217 1 0.753 0.756 0.0095283 0.123571 0.348383
0 0 0 0 1 0 0 0.5 -0.478261 1 0.753 0.752 0.0095283 0.138929 0.351145
0 0 0 0 1 0 0 0.416667 -0.391304 1 0.746 0.748 0.0095283 0.136786 0.38124
0 0 0 0 1 0 0 0.333333 -0.304348 1 0.744 0.74 0.0334906 0.149286 0.448588
0 0 0 0 1 0 0 0.25 -0.217391 1 0.755 0.768 0.13 0.198571 0.565089
0 0 0 0 1 0 0 0.166667 -0.130435 1 0.772 0.776 0.239057 0.239643 0.606655
0 0 0 0 1 0 0 0.0833333 -0.0434783 1 0.804 0.74 0.550377 0.133214 0.616756
0 0 0 0 1 0 0 0 0.0434783 -1 0.852 0.652 0.670943 0.178929 0.620799
0 0 0 0 1 0 0 0.0833333 0.130435 -1 0.882 0.552 0.689906 0.159643 0.617947
0 0 0 0 1 0 0 0.166667 0.217391 -1 0.901 0.48 0.796226 0.191786 0.623506
0 0 0 0 1 0 0 0.25 0.304348 -1 0.923 0.444 0.840377 0.193214 0.636563
0 0 0 0 1 0 0 0.333333 0.391304 -1 0.931 0.44 0.740943 0.188929 0.633475
0 0 0 0 1 0 0 0.416667 0.478261 -1 0.934 0.424 0.569245 0.254286 0.60804
